5096751,13.959,19 24 10.181,+40 15 21.53,291.04242,40.25597,5837,4.541,19241+4015,DEA 135,     ,1998,2013,205,206,7.2,7.1,14.1,18,V   ,0.105,14.375,13.912,12.849,12.841,0.463,0.594,1.868,1.526,0.043,0.886,281
4833421,14.247,19 24 26.851,+39 56 56.80,291.11192,39.94911,5868,4.683,19244+3957,KOI 232,AB   ,2011,2012,22,13,5.6,5.2,13.76,18.19,R   ,0.104,14.667,14.202,13.173,13.136,0.465,0.6,1.841,1.494,0.032,0.857,21
5617854,14.699,19 24 36.710,+40 53 14.96,291.15292,40.88747,4106,4.584,19246+4053,KOI1588,AB   ,2013,2013,237,237,1.5,1.5,11.9,19.1,K   ,0.04,15.902,14.671,12.753,12.711,1.231,1.718,3.995,3.149,0.056,0.869,13
5617854,14.699,19 24 36.710,+40 53 14.96,291.15292,40.88747,4106,4.584,19246+4053,KOI1588,AC   ,2013,2013,172,173,4.8,4.9,11.9,18.2,K   ,0.04,15.902,14.671,12.753,12.711,1.231,1.718,3.995,3.149,0.056,0.869,13
12356617,13.293,19 24 48.286,+51 08 39.41,291.20117,51.14431,5692,4.433,19248+5109,KOI 375,AC   ,2014,2014,306,306,3.2,3.2,13.08,17.7,R   ,0.081,13.718,13.22,12.137,12.126,0.498,0.607,1.927,1.581,0.014,0.86,148
12356617,13.293,19 24 48.286,+51 08 39.41,291.20117,51.14431,5692,4.433,19248+5109,KOI 375,AB   ,2000,2014,154,157,5.4,5.5,13.08,18.06,R   ,0.081,13.718,13.22,12.137,12.126,0.498,0.607,1.927,1.581,0.014,0.86,148
2442448,14.357,19 24 58.846,+37 45 32.62,291.24517,37.75906,5931,4.418,19250+3746,KOI2812,     ,2013,2013,335,335,2.1,2.1,14.5,17.7,    ,0.138,14.785,14.313,13.252,13.276,0.472,0.612,1.927,1.533,0.085,0.751,134
7889537,13.277,19 25 10.920,+43 39 05.00,291.2955,43.65139,5085,3.791,19252+4340,ES 1432,CD   ,1915,2011,268,258,4.1,5.7,13.6,14.6,    ,0.119,13.921,13.238,11.842,11.794,0.683,0.921,2.633,2.079,0.023,0.935,31
8232121,13.757,19 25 25.234,+44 09 32.76,291.35512,44.15914,4162,4.459,19254+4409,DEA 211,     ,2013,2013,221,221,9.6,9.6,14.3,18.3,V   ,0.034,14.889,13.71,11.833,11.839,1.179,1.617,3.761,3.056,0.038,0.885,170
8429817,13.952,19 25 48.543,+44 25 54.30,291.45225,44.43175,5971,4.248,19258+4426,KOI5515,AB   ,2014,2014,298,298,2.4,2.4,13.95,17.7,K   ,0.132,14.342,13.909,12.787,12.767,0.433,0.557,1.964,1.555,0.053,0.848,326
8429817,13.952,19 25 48.543,+44 25 54.30,291.45225,44.43175,5971,4.248,19258+4426,KOI5515,AC   ,2014,2014,114,115,2.7,2.7,13.95,19.1,K   ,0.132,14.342,13.909,12.787,12.767,0.433,0.557,1.964,1.555,0.053,0.848,326
5185897,13.256,19 25 52.478,+40 20 37.86,291.46862,40.34383,4346,4.811,19259+4021,KOI2693,AB   ,2013,2013,118,119,4.6,4.6,13.26,18.4,R   ,0.022,14.255,13.189,11.513,11.44,1.066,1.427,3.461,2.742,0.017,0.918,95
10534155,13.404,19 26 00.290,+47 44 51.83,291.50121,47.74772,5517,4.03,19260+4745,KOI4345,     ,2014,2014,242,242,3.2,3.2,13.5,16.7,R   ,0.114,13.9,13.366,12.079,12.152,0.534,0.709,2.263,1.821,0.015,0.929,357
4157534,13.37,19 26 27.593,+39 14 53.52,291.61496,39.24819,5669,4.065,19264+3914,DEA 161,     ,1998,2013,349,349,7.9,8,13.2,13.2,V   ,0.125,13.872,13.311,12.183,12.126,0.561,0.717,2.048,1.689,0.02,0.843,239
5959719,13.942,19 26 30.905,+41 12 30.96,291.62875,41.20861,5094,4.62,19265+4112,DEA 412,     ,1998,2013,24,23,20.9,21.5,14.2,12.6,V   ,0.07,14.559,13.907,12.583,12.563,0.652,0.881,2.485,1.976,0.024,0.881,31
2444517,14.71,19 26 50.167,+37 44 30.44,291.709,37.74175,4426,4.441,19268+3744,DEA 332,     ,1998,2013,151,151,14.2,14.2,15.1,19.2,V   ,0.069,15.633,14.681,12.994,12.941,0.952,1.319,3.365,2.639,0.083,0.694,117
4365645,13.293,19 26 59.609,+39 26 48.77,291.74837,39.44686,5138,4.48,19270+3927,KOI1738,AB   ,2014,2014,155,155,2.1,2.1,11.5,17.5,K   ,0.065,13.9,13.237,11.964,11.925,0.663,0.868,2.388,1.936,0.022,0.892,136
4365645,13.293,19 26 59.609,+39 26 48.77,291.74837,39.44686,5138,4.48,19270+3927,KOI1738,AC   ,2014,2014,4,4,3.9,3.9,11.5,19,K   ,0.065,13.9,13.237,11.964,11.925,0.663,0.868,2.388,1.936,0.022,0.892,136
4365645,13.293,19 26 59.609,+39 26 48.77,291.74837,39.44686,5138,4.48,19270+3927,KOI1738,AD   ,2014,2014,245,245,4.7,4.7,11.5,18.1,K   ,0.065,13.9,13.237,11.964,11.925,0.663,0.868,2.388,1.936,0.022,0.892,136
7960173,13.642,19 27 26.234,+43 46 29.35,291.85925,43.77478,5410,4.738,19274+4346,DEA 272,     ,1998,2013,137,135,11.2,11.3,13.7,18,V   ,0.065,14.14,13.599,12.426,12.387,0.541,0.711,2.147,1.714,0.063,0.853,127
2162635,13.862,19 27 54.612,+37 31 57.18,291.97754,37.53261,4787,3.567,19279+3732,KOI1032,AC   ,2011,2011,86,86,5.9,5.9,13.47,18.42,R   ,0.16,14.715,13.817,12.204,12.148,0.898,1.218,3.133,2.511,0.056,0.799,55
2162635,13.862,19 27 54.612,+37 31 57.18,291.97754,37.53261,4787,3.567,19279+3732,KOI1032,AB   ,2011,2011,320,320,5.9,5.9,13.47,18.9,R   ,0.16,14.715,13.817,12.204,12.148,0.898,1.218,3.133,2.511,0.056,0.799,55
2446113,13.319,19 28 13.623,+37 46 34.28,292.05675,37.77619,6203,4.113,19282+3747,KOI 379,AB   ,2011,2013,80,83,1.9,2.1,13.29,14.25,R   ,0.145,13.651,13.303,11.914,12.304,0.348,0.474,2.135,1.737,0.038,0.871,107
6864031,14.436,19 28 27.422,+42 22 55.70,292.11425,42.38211,5443,4.322,19284+4222,DEA 314,     ,1998,2013,326,326,12.8,13,14.6,18.9,V   ,0.124,15.016,14.37,13.131,13.113,0.646,0.828,2.288,1.885,0.051,0.891,223
6523351,13.163,19 28 29.230,+41 55 37.31,292.12179,41.92703,5489,4.155,19285+4156,KOI3117,AB   ,2013,2013,287,287,2.6,2.6,13.16,20.7,N  R,0.1,13.692,13.116,11.958,11.897,0.576,0.755,2.185,1.734,0.017,0.95,67
6523351,13.163,19 28 29.230,+41 55 37.31,292.12179,41.92703,5489,4.155,19285+4156,KOI3117,AD   ,2013,2013,229,229,5.2,5.2,13.16,21.1,N  R,0.1,13.692,13.116,11.958,11.897,0.576,0.755,2.185,1.734,0.017,0.95,67
6523351,13.163,19 28 29.230,+41 55 37.31,292.12179,41.92703,5489,4.155,19285+4156,KOI3117,AC   ,2013,2013,343,343,5.3,5.3,13.16,20.1,N  R,0.1,13.692,13.116,11.958,11.897,0.576,0.755,2.185,1.734,0.017,0.95,67
6205897,14.31,19 28 31.915,+41 32 51.14,292.13296,41.54753,4759,4.428,19285+4133,KOI1967,     ,2012,2012,154,154,3,3,12.2,18.5,K   ,0.077,15.095,14.258,12.766,12.74,0.837,1.121,2.926,2.329,0.032,0.928,150
3648437,13.926,19 28 39.878,+38 44 20.58,292.16612,38.73903,5938,4.725,19287+3844,KOI1861,     ,2013,2013,84,84,2.1,2.1,13.6,18.5,    ,0.093,14.311,13.867,12.862,12.849,0.444,0.55,1.799,1.449,0.121,0.809,185
11403530,13.219,19 28 43.229,+49 12 08.93,292.18008,49.20247,5797,4.461,19287+4912,KOI3015,AB   ,2013,2013,224,224,4.8,4.8,13.22,19.9,R   ,0.083,13.62,13.182,12.146,12.086,0.438,0.573,1.847,1.474,0.015,0.933,460
6607357,13.421,19 28 47.930,+42 02 45.92,292.19971,42.04608,5592,4.514,19288+4203,KOI2838,AB   ,2013,2013,197,197,1.7,1.7,13.42,18.5,N  R,0.082,13.896,13.353,12.25,12.188,0.543,0.678,2.04,1.646,0.028,0.939,131
6607357,13.421,19 28 47.930,+42 02 45.92,292.19971,42.04608,5592,4.514,19288+4203,KOI2838,AC   ,1998,2013,137,137,8,7.7,13.42,16.8,N  R,0.082,13.896,13.353,12.25,12.188,0.543,0.678,2.04,1.646,0.028,0.939,131
5621333,14.886,19 28 55.142,+40 48 32.22,292.22975,40.80894,5913,4.402,19289+4049,KOI3341,     ,2014,2014,107,107,3.2,3.2,14.9,19.1,R   ,0.157,15.341,14.83,13.75,13.778,0.511,0.649,1.947,1.591,0.078,0.868,187
5534941,13.024,19 29 00.593,+40 47 33.79,292.25246,40.79272,5193,4.012,19290+4048,KOI2332,AB   ,2012,2012,177,177,3.8,3.8,11.2,19.1,K   ,0.098,13.626,12.981,11.669,11.646,0.645,0.86,2.456,1.957,0.015,0.93,192
5534941,13.024,19 29 00.593,+40 47 33.79,292.25246,40.79272,5193,4.012,19290+4048,KOI2332,AC   ,2012,2012,121,121,4,4,11.2,18.8,K   ,0.098,13.626,12.981,11.669,11.646,0.645,0.86,2.456,1.957,0.015,0.93,192
5706966,14.731,19 29 08.654,+40 54 48.92,292.28604,40.91358,4174,4.506,19291+4055,KOI1908,AB   ,2014,2014,259,260,1.3,1.3,12.1,15.3,K   ,0.049,15.86,14.671,12.859,12.873,1.189,1.613,3.742,3.001,0.047,0.872,269
5706966,14.731,19 29 08.654,+40 54 48.92,292.28604,40.91358,4174,4.506,19291+4055,KOI1908,AC   ,1998,2014,293,293,4.5,4.8,12.1,15.8,K   ,0.049,15.86,14.671,12.859,12.873,1.189,1.613,3.742,3.001,0.047,0.872,269
8030148,13.494,19 29 17.163,+43 52 52.21,292.3215,43.88117,5651,4.184,19293+4353,KOI 155,     ,2013,2013,251,251,4,4,13.6,17.5,    ,0.113,13.97,13.464,12.305,12.275,0.506,0.68,2.06,1.665,0.029,0.885,48
7446631,14.162,19 29 17.803,+43 02 00.42,292.32417,43.03344,5843,4.454,19293+4302,KOI2598,     ,2013,2013,75,75,1.1,1.1,14.4,14.7,    ,0.119,14.625,14.111,13.054,13.141,0.514,0.661,1.844,1.571,0.038,0.895,176
2018868,13.847,19 29 39.836,+37 25 21.39,292.41596,37.42258,,,19296+3725,DEA 347,     ,1998,2013,41,41,15.2,15.4,13.6,18.6,V   ,,14.192,13.79,12.39,12.331,0.402,0.494,2.17,1.802,0.058,0.756,156
3120904,13.062,19 29 41.477,+38 15 58.79,292.42279,38.26631,5710,4.535,19297+3816,KOI3277,AB   ,2013,2013,355,355,2.5,2.5,13.2,19,    ,0.077,13.492,13.02,11.983,11.937,0.472,0.615,1.858,1.509,0.05,0.88,192
3120904,13.062,19 29 41.477,+38 15 58.79,292.42279,38.26631,5710,4.535,19297+3816,KOI3277,AC   ,2013,2013,353,353,3.4,3.4,13.2,18.2,    ,0.077,13.492,13.02,11.983,11.937,0.472,0.615,1.858,1.509,0.05,0.88,192
5962262,14.79,19 29 51.327,+41 17 56.65,292.46383,41.29906,4829,4.638,19299+4118,KOI4661,     ,1998,2014,198,198,3.9,3.9,14.8,17.1,R   ,0.078,15.496,14.743,13.255,13.231,0.753,1.008,2.853,2.241,0.044,0.87,459
7609674,13.371,19 29 55.144,+43 13 37.29,292.47975,43.227,,,19299+4314,KOI3128,AB   ,2013,2013,106,106,6.3,6.3,13.37,20,R   ,,13.782,13.315,12.236,12.211,0.467,0.586,1.882,1.546,0.017,0.906,81
7447200,13.822,19 30 00.814,+43 04 59.34,292.50337,43.08314,4218,4.554,19300+4305,KOI 676,     ,2012,2012,308,308,7.3,7.3,11.3,18.1,K   ,0.033,14.874,13.756,11.992,11.956,1.118,1.503,3.561,2.882,0.016,0.85,200
3346543,14.024,19 30 07.051,+38 29 20.69,292.52937,38.48906,5962,4.416,19301+3829,KOI6329,     ,2015,2015,279,279,1.2,1.2,14.3,15.7,R   ,0.129,14.444,13.98,12.945,13.059,0.464,0.6,1.826,1.499,0.042,0.765,61
11298298,13.345,19 30 07.394,+49 03 42.16,292.53083,49.06164,5868,4.496,19301+4904,KOI1802,     ,2013,2013,240,240,5.4,5.4,13.11,19.58,R   ,0.086,13.742,13.285,12.284,12.234,0.457,0.567,1.784,1.458,0.017,0.927,242
7202713,14.302,19 30 09.252,+42 45 41.83,292.5385,42.76158,5907,4.444,19301+4245,DEA 100,     ,2013,2013,287,287,6.1,6.1,14.4,17.8,V   ,0.128,14.724,14.245,13.144,13.137,0.479,0.602,1.92,1.58,0.047,0.842,196
3751118,14.505,19 30 13.874,+38 51 01.08,292.55779,38.85028,5549,4.497,19302+3851,KOI5004,     ,2014,2014,109,109,1.1,1.1,14.9,15.9,R   ,0.119,15.079,14.435,13.346,13.403,0.644,0.821,2.144,1.733,0.06,0.841,125
11764462,13.069,19 30 20.263,+49 55 23.38,292.58442,49.92314,5811,4.412,19303+4955,KOI1531,     ,2013,2013,99,99,0.4,0.4,13.6,14.5,    ,0.083,13.476,13.018,11.93,11.903,0.458,0.581,1.929,1.546,0.014,0.93,64
3239945,14.023,19 30 38.023,+38 20 43.40,292.65842,38.34539,4781,4.396,19306+3821,KOI 490,     ,2014,2014,63,63,2.2,2.2,11.8,15.4,K   ,0.075,14.805,13.951,12.445,12.439,0.854,1.117,2.973,2.36,0.066,0.828,219
2449431,13.82,19 31 05.755,+37 47 51.68,292.77396,37.79767,5591,4.46,19311+3748,KOI2009,     ,2012,2013,176,178,1.5,1.5,13.62,17.7,R   ,0.103,14.296,13.777,12.65,12.655,0.519,0.68,2.046,1.646,0.039,0.785,336
9893468,13.174,19 31 44.743,+46 45 10.87,292.93642,46.753,6344,4.119,19317+4645,KOI4575,     ,2013,2013,61,61,3,3,13.1,15.3,    ,0.13,13.478,13.127,12.105,12.153,0.351,0.435,1.662,1.373,0.016,0.932,141
8888543,13.833,19 31 44.871,+45 06 24.41,292.93704,45.10678,3431,0.592,19317+4506,BVD 267,     ,1998,2013,113,110,24.5,25.2,14.72,15.36,V   ,0.226,15.733,14.317,10.96,,1.416,2.714,5.653,4.773,0.018,0.863,3
11457224,13.362,19 31 46.790,+49 21 31.61,292.94496,49.35878,5183,4.45,19317+4921,DEA 140,     ,1998,2013,16,15,7.6,7.3,13.6,15.7,V   ,0.067,13.964,13.282,11.984,11.947,0.682,0.86,2.462,1.98,0.028,0.923,150
7531677,13.915,19 31 58.728,+43 10 50.41,292.99467,43.18067,6039,4.276,19320+4311,KOI2601,AB   ,2013,2013,297,297,1.4,1.4,14,17.6,    ,0.134,14.262,13.822,12.808,13.075,0.44,0.495,1.843,1.454,0.062,0.889,295
7531677,13.915,19 31 58.728,+43 10 50.41,292.99467,43.18067,6039,4.276,19320+4311,KOI2601,AC   ,2013,2013,14,14,1.7,1.7,14,15.4,    ,0.134,14.262,13.822,12.808,13.075,0.44,0.495,1.843,1.454,0.062,0.889,295
6046311,13.483,19 32 05.122,+41 21 21.60,293.02137,41.35597,6062,4.336,19321+4121,KOI6654,     ,2015,2015,195,195,1.4,1.4,13.6,16.4,R   ,0.118,13.847,13.438,12.439,12.418,0.409,0.52,1.681,1.408,0.044,0.931,191
3450040,14.391,19 32 12.977,+38 32 30.44,293.05404,38.54178,5691,4.559,19322+3833,KOI4205,     ,2013,2013,66,66,2.7,2.7,14.6,17.4,R   ,0.118,14.883,14.351,13.25,13.241,0.532,0.702,2.067,1.633,0.059,0.759,22
6046540,14.412,19 32 22.207,+41 21 19.87,293.09254,41.35553,5774,4.69,19324+4121,KOI 200,AB   ,2014,2014,44,44,0.3,0.3,14.9,15.4,R   ,0.106,14.876,14.35,13.305,13.27,0.526,0.664,1.918,1.571,0.045,0.865,150
6046540,14.412,19 32 22.207,+41 21 19.87,293.09254,41.35553,5774,4.69,19324+4121,KOI 200,AC   ,2014,2014,130,130,2.8,2.8,14.4,18.4,R   ,0.106,14.876,14.35,13.305,13.27,0.526,0.664,1.918,1.571,0.045,0.865,150
5709725,14.759,19 32 29.621,+40 56 05.17,293.12342,40.93475,5218,4.63,19325+4056,KOI 555,     ,2011,2011,23,20,4,4,14.9,18,N   ,0.098,15.365,14.689,13.41,13.394,0.676,0.866,2.435,1.955,0.038,0.831,46
6867766,14.384,19 32 47.090,+42 22 14.27,293.19612,42.37061,5971,4.586,19328+4222,KOI1798,     ,2013,2013,186,186,3.8,3.8,14.6,18.3,    ,0.121,14.788,14.324,13.282,13.233,0.464,0.577,1.846,1.506,0.035,0.891,31
9529744,13.474,19 32 51.252,+46 10 30.47,293.21354,46.17511,6241,4.526,19329+4611,KOI1806,     ,2014,2014,250,250,3.4,3.4,12.31,13.8,K   ,0.102,13.793,13.433,12.545,12.484,0.36,0.456,1.486,1.248,0.018,0.907,367
6047072,14.553,19 33 02.988,+41 21 54.43,293.26242,41.36511,5683,4.544,19330+4122,KOI2100,     ,2013,2013,318,318,3,3,14.7,16.8,    ,0.122,15.026,14.499,13.332,13.382,0.527,0.676,2.128,1.694,0.03,0.839,47
7449844,13.63,19 33 07.570,+43 03 20.92,293.28154,43.05581,6834,4.1,19331+4303,KOI1452,AB   ,2012,2012,282,282,2.4,2.4,13.46,22.75,R   ,0.173,13.839,13.56,12.727,12.701,0.279,0.314,1.391,1.112,0.018,0.895,343
7449844,13.63,19 33 07.570,+43 03 20.92,293.28154,43.05581,6834,4.1,19331+4303,KOI1452,AC   ,2012,2012,85,85,4.8,4.8,13.46,19.42,R   ,0.173,13.839,13.56,12.727,12.701,0.279,0.314,1.391,1.112,0.018,0.895,343
6527078,13.241,19 33 10.270,+41 59 51.32,293.29279,41.99758,5187,4.598,19332+4200,KOI4657,AB   ,2013,2014,234,234,2.1,2.1,13.5,16.8,    ,0.058,13.827,13.184,11.945,11.918,0.643,0.837,2.404,1.882,0.021,0.93,212
6527078,13.241,19 33 10.270,+41 59 51.32,293.29279,41.99758,5187,4.598,19332+4200,KOI4657,AC   ,2014,2014,311,311,3.1,3.1,11.4,19.8,K   ,0.058,13.827,13.184,11.945,11.918,0.643,0.837,2.404,1.882,0.021,0.93,212
6527078,13.241,19 33 10.270,+41 59 51.32,293.29279,41.99758,5187,4.598,19332+4200,KOI4657,AD   ,2014,2014,199,199,5.3,5.3,11.4,18.4,K   ,0.058,13.827,13.184,11.945,11.918,0.643,0.837,2.404,1.882,0.021,0.93,212
7826659,13.855,19 33 11.606,+43 33 21.13,293.29833,43.55586,4665,4.102,19332+4333,KOI2686,     ,2014,2014,116,116,4.5,4.5,11.6,16.6,K   ,0.087,14.756,13.787,12.224,12.177,0.969,1.287,3.198,2.532,0.017,0.826,99
8628758,13.749,19 33 29.342,+44 47 06.50,293.37225,44.78511,5582,4.807,19335+4447,KOI1279,AB   ,2013,2013,138,138,2.6,2.6,13.75,18.6,N  R,0.069,14.201,13.695,12.631,12.612,0.506,0.646,1.955,1.57,0.018,0.911,91
8628761,13.01,19 33 29.714,+44 43 40.73,293.37379,44.72797,6490,3.989,19335+4444,KOI4580,     ,2013,2013,60,60,1.6,1.6,12.9,14.2,    ,0.147,13.215,12.942,11.759,12.046,0.273,0.412,1.789,1.456,0.011,0.93,65
4841374,13.871,19 33 42.487,+39 56 32.75,293.42704,39.94242,5759,4.03,19337+3957,KOI 633,     ,2014,2014,18,18,0.7,0.7,13.9,17.8,K   ,0.158,14.357,13.834,12.685,12.65,0.523,0.694,2.065,1.672,0.027,0.917,365
4165434,13.11,19 33 51.038,+39 14 17.34,293.46262,39.23814,5191,3.593,19339+3914,MLB 873,     ,1933,2011,51,48,6,7.5,13.1,15.7,R   ,0.15,13.762,13.068,11.669,11.64,0.694,0.931,2.64,2.093,0.032,0.936,97
4165505,13.856,19 33 54.516,+39 16 00.08,293.47725,39.26669,6524,4.367,19339+3916,MLB 870,     ,1933,2009,252,250,6,6.8,12.27,13.87,B   ,0.152,14.142,13.818,12.907,12.95,0.324,0.408,1.486,1.235,0.053,0.848,114
6047853,13.71,19 33 56.650,+41 19 12.83,293.48604,41.32022,6036,4.405,19339+4119,KOI5232,     ,2014,2014,200,200,1.8,1.8,13.7,18.3,R   ,0.119,14.085,13.664,12.625,12.577,0.421,0.536,1.766,1.46,0.028,0.92,59
2452771,13.551,19 34 03.803,+37 43 31.48,293.51583,37.72542,,,19340+3743,DEA 330,     ,1998,2013,353,353,14.1,14.1,13.7,14.2,V   ,,14.876,13.536,11.313,,1.34,1.894,4.428,3.563,0.039,0.745,3
7368664,14.517,19 34 20.729,+42 55 44.08,293.58637,42.92889,5675,4.887,19343+4256,KOI 614,     ,2013,2013,214,214,2.8,2.8,14.7,18.7,    ,0.087,14.97,14.445,13.4,13.402,0.525,0.648,1.932,1.57,0.12,0.843,229
5796675,13.653,19 34 22.056,+41 05 42.58,293.59187,41.09514,4628,4.791,19344+4106,KOI 652,AB   ,2012,2013,273,272,1.2,1.2,13.9,15.5,    ,0.036,14.413,13.618,12.191,12.283,0.795,1.086,2.83,2.222,0.074,0.919,4
5796675,13.653,19 34 22.056,+41 05 42.58,293.59187,41.09514,4628,4.791,19344+4106,KOI 652,AC   ,2012,2012,275,275,1.3,1.3,13.9,     ,    ,0.036,14.413,13.618,12.191,12.283,0.795,1.086,2.83,2.222,0.074,0.919,4
6612256,14.436,19 34 23.911,+42 01 34.64,293.59962,42.02631,4950,4.457,19343+4201,DEA 444,     ,1998,2013,80,80,28.1,28.2,14.8,13.5,V   ,0.091,15.239,14.405,13.076,,0.834,1.147,2.763,2.163,0.026,0.851,297
11194032,13.933,19 34 44.577,+48 49 30.50,293.68571,48.82514,4667,4.204,19347+4850,KOI 348,AB   ,2014,2014,266,266,2.2,2.2,11.7,20.3,K   ,0.077,14.814,13.865,12.335,12.278,0.949,1.259,3.132,2.479,0.027,0.894,22
11194032,13.933,19 34 44.577,+48 49 30.50,293.68571,48.82514,4667,4.204,19347+4850,KOI 348,AC   ,2014,2014,87,87,4.8,4.8,11.7,18.7,K   ,0.077,14.814,13.865,12.335,12.278,0.949,1.259,3.132,2.479,0.027,0.894,22
6129694,13.205,19 34 52.344,+41 25 51.38,293.71808,41.43092,7624,3.838,19349+4126,KOI4131,AB   ,2014,2014,124,124,2.9,2.9,13.1,18.1,R   ,0.221,13.332,13.163,12.489,12.468,0.169,0.162,1.005,0.843,0.027,0.946,221
6129694,13.205,19 34 52.344,+41 25 51.38,293.71808,41.43092,7624,3.838,19349+4126,KOI4131,AC   ,2015,2015,-1,-1,4.2,4.2,13.1,18,R   ,0.221,13.332,13.163,12.489,12.468,0.169,0.162,1.005,0.843,0.027,0.946,221
8890924,13.263,19 35 11.244,+45 09 38.63,293.79683,45.16072,4957,3.62,19352+4510,KOI4269,     ,2013,2013,194,194,6.4,6.4,11.1,17.2,K   ,0.131,14.01,13.204,11.717,,0.806,1.067,2.875,2.293,0.027,0.881,499
8565347,13.956,19 35 37.814,+44 39 56.63,293.9075,44.66572,6276,4.387,19356+4439,DEA 109,     ,1998,2013,340,341,6.5,6.4,14,17.8,V   ,0.135,14.297,13.916,12.941,12.904,0.381,0.487,1.682,1.356,0.026,0.926,121
3655287,13.089,19 35 39.401,+38 46 43.54,293.91417,38.77875,5731,4.29,19356+3847,MLB 941,     ,1934,2002,99,89,3.9,3.8,10.5,10.7,    ,0.099,13.533,13.034,11.945,11.964,0.499,0.635,1.922,1.588,0.288,0.813,231
9028018,13.556,19 36 02.129,+45 22 17.04,294.00892,45.37144,5483,4.462,19360+4522,DEA 416,     ,1998,2013,348,347,22.3,22.2,13.6,14,V   ,0.085,14.053,13.502,12.326,12.279,0.551,0.71,2.162,1.727,0.022,0.925,309
11967788,13.166,19 36 08.249,+50 22 17.94,294.03433,50.37164,7006,4.052,19361+5022,KOI4021,     ,2013,2014,113,116,1.9,1.7,11.49,11.8,K   ,0.155,12.924,13.247,11.797,12.315,-0.323,0.411,1.437,1.127,0.019,0.937,249
8959240,13.555,19 36 21.905,+45 13 03.61,294.09121,45.21772,4861,3.791,19363+4513,DEA 118,     ,2003,2013,294,293,8.9,6.7,13.8,15,V   ,0.119,14.346,13.481,11.977,11.944,0.865,1.13,2.991,2.369,0.025,0.929,335
3128552,14.523,19 36 36.648,+38 13 58.94,294.15267,38.23303,5530,4.673,19366+3814,KOI2055,     ,2013,2013,57,57,3.8,3.8,14.8,18.9,    ,0.105,15.04,14.476,13.332,13.301,0.564,0.739,2.117,1.708,0.047,0.786,124
3002478,14.216,19 36 44.544,+38 06 31.21,294.18558,38.10867,5699,4.561,19367+3807,KOI2380,     ,1998,2013,250,250,4.1,4,14.3,16.2,R   ,0.112,14.675,14.135,13.058,13.008,0.54,0.656,2.009,1.617,0.099,0.728,57
4571004,12.653,19 36 49.883,+39 40 48.41,294.20787,39.68011,,,19368+3941,KOI4355,     ,2002,2013,270,273,2.8,2.9,14.48,14.99,R   ,,,14.345,13.447,0.898,1.233,2.154,1.692,0.02,0.909,174,3
9471268,13.693,19 37 18.130,+46 00 08.10,294.3255,46.00225,5004,4.163,19373+4600,KOI1835,AB   ,2012,2014,354,170,0.1,0.1,12.4,12.5,K   ,0.094,14.404,13.623,12.228,12.212,0.781,1.016,2.731,2.176,0.024,0.902,69
9471268,13.693,19 37 18.130,+46 00 08.10,294.3255,46.00225,5004,4.163,19373+4600,KOI1835,AC   ,2012,2012,136,136,1.4,1.4,11.7,18,K   ,0.094,14.404,13.623,12.228,12.212,0.781,1.016,2.731,2.176,0.024,0.902,69
8760080,13.065,19 37 24.175,+44 55 50.45,294.35071,44.93067,6242,4.285,19374+4455,DEA 186,     ,1998,2013,40,40,8.9,8.9,12.5,12.5,V   ,0.113,13.384,13.033,12.092,12.069,0.351,0.456,1.558,1.292,0.076,0.922,183
4274058,14.511,19 37 36.458,+39 22 59.92,294.40192,39.38331,5623,4.474,19376+3923,MLB 874,AB   ,1933,2002,15,11,2.8,3.7,14.11,15.1,    ,0.129,15.009,14.453,13.278,13.269,0.556,0.711,2.089,1.731,0.205,0.751,49
4274058,14.511,19 37 36.458,+39 22 59.92,294.40192,39.38331,5623,4.474,19376+3923,MLB 874,AC   ,1933,2011,206,204,8.5,12.7,14.11,15.2,    ,0.129,15.009,14.453,13.278,13.269,0.556,0.711,2.089,1.731,0.205,0.751,49
8241079,13.534,19 38 09.696,+44 11 27.53,294.54037,44.19097,5946,4.273,19382+4411,KOI3020,AB   ,2013,2013,272,272,0.4,0.4,14,14.9,R   ,0.121,13.947,13.503,12.407,12.375,0.444,0.59,1.928,1.54,0.024,0.916,68
8241079,13.534,19 38 09.696,+44 11 27.53,294.54037,44.19097,5946,4.273,19382+4411,KOI3020,AC   ,2015,2015,-1,-1,3.9,3.9,13.6,18.6,R   ,0.121,13.947,13.503,12.407,12.375,0.444,0.59,1.928,1.54,0.024,0.916,68
5629353,14.624,19 38 13.894,+40 51 01.80,294.55787,40.85047,6016,4.139,19382+4051,KOI6132,     ,2015,2015,91,91,1.2,1.2,15,15.9,R   ,0.19,15.124,14.579,13.49,13.636,0.545,0.714,2.045,1.634,0.045,0.882,57
8036863,13.879,19 38 17.570,+43 53 54.67,294.57321,43.8985,5529,4.471,19383+4354,KOI5465,     ,2014,2014,158,158,2.9,2.9,13.9,15.2,R   ,0.098,14.367,13.832,12.599,12.639,0.535,0.698,2.253,1.768,0.018,0.878,308
6451936,14.209,19 38 35.208,+41 53 02.80,294.64667,41.88408,5802,4.404,19386+4153,KOI 511,     ,2012,2012,123,123,1.3,1.3,14.02,17.3,R   ,0.131,14.658,14.188,13.08,13.146,0.47,0.641,1.991,1.578,0.023,0.831,102
